,superficie,time_ctrl,PRECIPITACION,time_ext,SOL,personal,RACHA,lng,lat,Año,TMAX,medios,PRES_RANGE
3430,2.0,4.15,0,4.15,13.3,10,11.7,-8.250286,43.549187,2003,30.4,1,5.39999999999998
3431,3.0,1.57,0,1.57,13.1,5,6.7,-8.83127,43.01769,2003,30.8,1,4.30000000000007
3432,5.5,4.15,0,4.15,13.3,10,11.7,-8.250286,43.549187,2003,30.4,1,5.39999999999998
3433,3.5,3.45,0,3.45,13.1,6,6.7,-8.480679,43.196374,2003,30.8,2,4.30000000000007
3434,3.5,1.55,0,1.55,7.8,6,8.6,-8.772107,43.090275,2003,28.2,1,2.79999999999995
3435,1.9,3.05,0,3.05,7.8,5,8.6,-8.360454,43.19526,2003,28.2,1,2.79999999999995
3436,3.0,2.35,0,2.35,7.8,7,8.6,-8.680556,43.137999,2003,28.2,1,2.79999999999995
3437,1.0,2.1,0,2.1,1.2,5,5.6,-8.273662,43.072547,2003,21.8,1,4.79999999999995
3438,1.0,2.15,0,2.15,1.2,7,5.6,-8.157982,43.171005,2003,21.8,2,4.79999999999995
3439,1.9,2.15,0,2.15,1.2,13,5.6,-8.527243,42.802334,2003,21.8,3,4.79999999999995
3440,1.5,1.5,0,1.5,1.2,8,5.6,-8.157982,43.171005,2003,21.8,2,4.79999999999995
3441,2.0,3.5,0,3.5,1.2,13,5.6,-7.760657,43.595008,2003,21.8,2,4.79999999999995
3442,3.25,3.1,1,3.1,0.0,16,9.7,-8.101143,42.957571,2003,18.4,6,6.09999999999991
3443,1.0,2.05,0,2.05,11.4,11,16.4,-8.989438,42.991753,2003,18.8,1,2.60000000000002
3444,3.5,1.2,0,1.2,12.6,22,10.6,-8.597662,42.852951,2003,21.3,7,1.70000000000005
3445,1.0,1.05,0,1.05,12.9,8,11.9,-8.821405,43.202834,2003,21.4,1,1.69999999999993
3446,1.22,1.55,0,1.55,12.9,6,11.9,-8.552529,43.085602,2003,21.4,2,1.69999999999993
3447,1.15,1.25,0,1.25,8.2,11,11.9,-8.044866,43.645998,2003,23.8,3,2.19999999999993
3448,2.0,2.1,0,2.1,8.2,12,11.9,-8.724629,43.082373,2003,23.8,3,2.19999999999993
3449,2.0,1.15,0,1.15,8.2,16,11.9,-8.597662,42.852951,2003,23.8,7,2.19999999999993
3450,1.0,1.1,0,1.1,8.2,16,11.9,-8.648783,42.786588,2003,23.8,2,2.19999999999993
3451,1.1,2.05,0,2.05,8.2,6,11.9,-8.930256,43.018423,2003,23.8,1,2.19999999999993
3452,1.35,1.4,1,1.4,10.8,18,9.7,-8.68547,43.186836,2003,25.0,2,2.20000000000005
3453,2.5,2.25,1,2.25,6.8,11,8.1,-8.034514,43.199782,2003,21.6,1,1.59999999999991
3454,1.0,2.2,1,2.2,0.6,16,8.3,-8.101143,42.957571,2003,21.6,3,3.70000000000005
3455,2.5,3.0,0,3.0,12.8,16,7.8,-8.808844,43.086209,2003,25.0,2,2.5
3456,1.0,1.15,0,1.15,12.4,1,7.5,-8.772107,43.090275,2003,23.5,1,2.89999999999998
3457,5.0,2.5,0,2.5,12.4,23,7.5,-8.482594,43.351181,2003,24.0,8,0.899999999999977
3458,1.4,1.55,0,1.55,12.4,11,7.5,-8.741116,43.026913,2003,24.0,2,0.899999999999977
3459,1.0,2.05,0,2.05,6.8,13,11.7,-9.11064,43.014366,2003,27.5,3,3.89999999999998
3460,1.5,3.5,0,3.5,6.8,24,11.7,-7.921343,43.360555,2003,27.5,3,3.89999999999998
3461,1.0,1.45,0,1.45,6.8,14,11.7,-8.237342,43.513472,2003,27.5,3,3.89999999999998
3462,3.0,4.0,0,4.0,6.8,17,16.9,-8.598595,42.829811,2003,32.0,3,3.89999999999998
3463,1.0,2.0,0,2.0,6.8,16,16.9,-8.829533,42.944367,2003,32.0,3,3.89999999999998
3464,1.5,1.05,0,1.05,9.2,6,8.3,-8.683225,42.733817,2003,24.3,1,4.80000000000007
3465,1.5,0.35,0,0.35,12.7,6,7.5,-8.419795,42.983808,2003,23.6,1,3.60000000000002
3466,1.0,1.35,0,1.35,10.9,11,5.6,-7.966819,42.958409,2003,27.4,2,3.69999999999993
3467,2.6,3.2,0,3.2,10.9,20,5.6,-8.869494,43.141018,2003,27.4,0,3.69999999999993
3468,1.0,3.25,0,3.25,10.8,28,6.7,-8.025395,43.371826,2003,28.0,3,2.80000000000007
3469,1.0,3.15,0,3.15,10.8,15,6.7,-8.598926,43.107206,2003,28.0,2,2.80000000000007
3470,1.0,2.4,1,2.4,8.2,6,6.7,-8.086667,43.074899,2003,25.2,1,1.89999999999998
3471,1.0,1.55,1,1.55,8.2,27,6.7,-8.382241,43.146232,2003,25.2,2,1.89999999999998
3472,1.0,3.35,1,3.35,8.2,6,6.7,-8.077473,43.09659,2003,25.2,1,1.89999999999998
3473,1.5,2.0,1,2.0,8.2,24,6.7,-8.871319,43.061992,2003,25.2,4,1.89999999999998
3474,1.55,1.1,0,1.1,0.0,7,6.9,-8.724629,43.082373,2003,22.0,2,1.59999999999991
3475,1.0,1.2,0,1.2,0.0,10,6.9,-8.545253,43.163988,2003,22.0,2,1.59999999999991
3476,1.9,1.45,0,1.45,0.0,12,6.9,-8.91802,43.092832,2003,22.0,2,1.59999999999991
3477,2.9,3.1,0,3.1,0.0,16,6.9,-8.077473,43.09659,2003,22.0,2,1.59999999999991
3478,1.5,1.45,0,1.45,0.0,31,6.9,-7.991618,42.937567,2003,22.0,6,1.59999999999991
3479,1.5,1.15,0,1.15,0.0,13,6.9,-8.287932,43.501867,2003,22.0,2,1.59999999999991
3480,1.5,3.15,0,3.15,0.0,20,6.9,-8.545253,43.163988,2003,22.0,3,1.59999999999991
3481,1.35,1.55,0,1.55,0.0,17,6.9,-8.094067,43.057849,2003,22.0,2,1.59999999999991
3482,1.4,1.4,0,1.4,0.0,9,10.8,-8.741116,43.026913,2003,21.8,1,1.69999999999993
3483,3.0,1.0,0,1.0,0.0,5,10.8,-7.963077,43.275921,2003,21.8,1,1.69999999999993
3484,1.0,1.45,0,1.45,0.0,21,10.8,-8.687411,42.826981,2003,21.8,3,1.69999999999993
3485,1.58,3.0,0,3.0,9.0,17,8.3,-8.857975,42.819575,2003,24.2,2,1.19999999999993
3486,2.0,2.0,0,2.0,11.1,24,7.5,-8.749553,43.146455,2003,34.2,2,2.0
3487,2.25,2.2,0,2.2,11.1,12,7.5,-7.963077,43.275921,2003,34.2,3,2.0
3488,1.0,1.5,0,1.5,11.1,6,7.5,-9.119204,42.97541,2003,34.2,2,2.0
3489,6.0,2.1,0,2.1,11.1,24,7.5,-8.086667,43.074899,2003,34.2,3,2.0
3490,1.0,1.5,0,1.5,8.0,6,8.3,-8.71045,43.161122,2003,27.8,1,4.0
3491,1.0,1.1,0,1.1,8.0,22,8.3,-8.547875,42.83571,2003,27.8,3,4.0
3492,2.25,1.4,1,1.4,7.4,11,8.9,-8.892316,43.036098,2003,24.9,1,3.60000000000002
3493,1.3,1.05,1,1.05,7.4,17,8.9,-8.623962,42.845404,2003,24.9,2,3.60000000000002
3494,1.2,1.35,1,1.35,7.4,14,8.9,-8.91086,42.673902,2003,24.9,1,3.60000000000002
3495,1.0,2.0,0,2.0,3.2,11,5.3,-7.974713,43.033023,2003,23.5,2,4.59999999999991
3496,1.5,1.45,0,1.45,3.2,26,5.3,-7.921343,43.360555,2003,23.5,5,4.59999999999991
3497,1.0,1.3,0,1.3,8.5,11,7.5,-8.692291,43.21314,2003,24.2,2,1.30000000000007
3498,2.5,2.15,0,2.15,9.8,27,12.5,-8.367323,43.100946,2003,23.0,5,3.10000000000002
3499,1.0,1.45,0,1.45,10.6,9,13.9,-9.026022,42.53267,2003,25.0,2,2.89999999999998
3500,1.0,1.0,0,1.0,10.6,33,13.9,-8.224897,43.221616,2003,25.0,4,2.89999999999998
3501,1.0,1.45,0,1.45,10.6,11,13.9,-8.094051,42.994652,2003,25.0,1,2.89999999999998
3502,1.0,1.2,0,1.2,10.6,13,13.9,-8.077473,43.09659,2003,25.0,2,2.89999999999998
3503,1.0,1.13,0,1.13,10.6,12,13.9,-8.179807,43.460795,2003,25.0,0,2.89999999999998
3504,1.0,1.45,0,1.45,12.1,11,12.2,-8.077473,43.09659,2003,27.6,1,2.10000000000002
3505,1.5,1.5,0,1.5,12.1,31,12.2,-8.201348,43.590545,2003,27.6,5,2.10000000000002
3506,1.5,1.3,0,1.3,12.1,15,12.2,-8.002628,42.919149,2003,27.6,2,2.10000000000002
3507,1.0,1.55,0,1.55,10.6,11,5.8,-7.963077,43.275921,2003,29.3,2,1.5
3508,1.0,2.05,0,2.05,10.6,17,5.8,-8.567981,42.854833,2003,29.3,3,1.5
3509,1.0,1.35,0,1.35,10.6,11,5.8,-8.100581,43.14477,2003,29.3,1,1.5
3510,2.0,2.2,0,2.2,10.6,31,5.8,-8.41879,43.08519,2003,29.3,4,1.5
3511,1.5,1.1,0,1.1,10.6,23,5.8,-8.086667,43.074899,2003,29.3,3,1.5
3512,3.0,4.1,0,4.1,10.6,21,5.8,-8.71045,43.161122,2003,29.3,2,1.5
3513,7.0,3.1,0,3.1,10.6,23,5.8,-8.287932,43.501867,2003,29.3,6,1.5
3514,1.0,1.55,1,1.55,10.3,15,9.7,-8.687411,42.826981,2003,24.0,2,2.29999999999995
3515,1.3,1.45,1,1.45,10.3,11,9.7,-7.974713,43.033023,2003,24.0,2,2.29999999999995
3516,2.0,2.2,1,2.2,10.3,11,9.7,-8.201348,43.590545,2003,24.0,2,2.29999999999995
3517,1.25,2.55,1,2.55,10.3,11,9.7,-7.963077,43.275921,2003,24.0,2,2.29999999999995
3518,3.0,3.15,1,3.15,10.3,16,9.7,-8.411946,43.137942,2003,24.0,1,2.29999999999995
3519,1.0,3.35,1,3.35,10.3,20,9.7,-8.421057,43.191396,2003,24.0,2,2.29999999999995
3520,1.0,1.45,0,1.45,10.7,11,8.9,-7.974665,43.332943,2003,23.5,1,2.89999999999998
3521,1.0,1.4,0,1.4,10.7,11,8.9,-8.184326,43.163317,2003,23.5,2,2.89999999999998
3522,1.0,2.0,1,2.0,9.4,11,8.9,-8.772107,43.090275,2003,24.5,2,8.39999999999998
3523,2.0,1.25,0,1.25,8.4,28,12.2,-8.752758,42.724758,2003,20.8,4,2.40000000000009
3524,1.0,1.35,0,1.35,8.4,12,12.2,-8.934705,42.663777,2003,20.8,2,2.40000000000009
3525,1.0,0.45,0,0.45,9.5,26,13.6,-8.567981,42.854833,2003,20.7,5,2.10000000000002
3526,1.0,1.55,0,1.55,10.9,17,13.9,-8.287918,43.473549,2003,24.2,4,2.40000000000009
3527,2.5,1.35,0,1.35,10.5,13,10.6,-8.515072,43.318457,2003,22.8,4,2.79999999999995
3528,1.0,1.45,0,1.45,10.5,22,10.6,-8.11102,43.506013,2003,22.8,5,2.79999999999995
3529,1.0,2.1,0,2.1,10.5,14,10.6,-8.495562,43.291593,2003,22.8,2,2.79999999999995
3530,1.5,2.4,1,2.4,9.5,16,8.6,-8.785008,43.202492,2003,22.5,2,2.10000000000002
3531,1.5,1.1,0,1.1,5.1,6,9.2,-8.833016,43.124887,2003,21.2,1,4.10000000000002
3532,1.1,0.35,1,0.35,1.2,8,15.3,-8.597662,42.852951,2003,21.6,1,2.40000000000009
3533,1.2,1.15,0,1.15,10.9,11,5.0,-8.840326,43.338796,2003,27.5,1,4.30000000000007
3534,1.1,1.05,0,1.05,10.8,19,6.4,-8.804536,42.860227,2003,30.8,2,2.59999999999991
3535,2.0,2.15,0,2.15,10.3,16,8.3,-8.97354,43.27734,2003,29.6,2,5.0
3536,1.0,4.15,0,4.15,10.3,26,8.3,-8.309654,43.521279,2003,29.6,4,5.0
3537,1.0,1.25,0,1.25,10.3,21,8.3,-8.130649,43.594099,2003,29.6,4,5.0
3538,1.0,1.25,0,1.25,9.5,15,6.1,-8.597662,42.852951,2003,27.8,2,4.79999999999995
3539,1.0,1.35,0,1.35,9.5,11,6.1,-8.250286,43.549187,2003,27.8,3,4.79999999999995
3540,1.5,2.35,0,2.35,9.5,17,6.1,-8.224897,43.221616,2003,27.8,2,4.79999999999995
3541,1.5,1.55,0,1.55,9.5,20,6.1,-8.382241,43.146232,2003,27.8,2,4.79999999999995
3542,1.0,0.5,0,0.5,9.5,32,6.1,-8.224897,43.221616,2003,27.8,1,4.79999999999995
3543,1.25,1.0,0,1.0,9.5,6,6.1,-8.598926,43.107206,2003,27.8,1,4.79999999999995
3544,1.5,0.5,0,0.5,9.7,8,6.1,-8.597662,42.852951,2003,24.5,1,3.20000000000005
3545,1.0,1.05,0,1.05,9.7,16,6.1,-8.598926,43.107206,2003,24.5,1,3.20000000000005
3546,1.5,1.15,0,1.15,9.7,15,6.1,-8.250286,43.549187,2003,24.5,2,3.20000000000005
3547,2.0,2.1,0,2.1,7.6,16,6.4,-8.40984,42.78684,2003,24.6,3,2.20000000000005
3548,10.0,4.0,0,4.0,7.6,21,6.4,-8.110599,43.54733,2003,24.6,3,2.20000000000005
3549,2.8,2.25,0,2.25,7.6,28,6.4,-9.268711,42.904709,2003,24.6,5,2.20000000000005
3550,1.0,2.1,0,2.1,6.6,11,5.3,-8.598926,43.107206,2003,19.4,2,2.79999999999995
3551,1.8,1.3,0,1.3,6.6,21,5.3,-8.589152,42.908835,2003,19.4,2,2.79999999999995
3552,3.2,2.3,0,2.3,6.6,12,5.3,-8.833016,43.124887,2003,19.4,2,2.79999999999995
3553,1.25,2.5,0,2.5,6.6,13,5.3,-9.076537,43.16157,2003,19.4,4,2.79999999999995
3554,1.9,1.55,0,1.55,6.6,29,5.3,-8.597662,42.852951,2003,19.4,4,2.79999999999995
3555,1.0,2.15,0,2.15,6.6,14,5.3,-8.428069,43.294409,2003,19.4,3,2.79999999999995
3556,1.0,1.2,0,1.2,6.6,7,5.3,-8.930256,43.018423,2003,19.4,1,2.79999999999995
3557,1.0,1.45,0,1.45,9.7,10,4.7,-8.382241,43.146232,2003,26.0,1,3.20000000000005
3558,1.0,1.45,0,1.45,9.7,18,4.7,-8.287918,43.473549,2003,26.0,2,3.20000000000005
3559,2.5,2.0,0,2.0,9.7,16,4.7,-8.313675,43.316831,2003,26.0,4,3.20000000000005
3560,1.0,1.27,0,1.27,9.7,23,4.7,-9.119078,43.157545,2003,26.0,2,3.20000000000005
3561,1.8,3.25,0,3.25,9.7,19,4.7,-8.428069,43.294409,2003,26.0,3,3.20000000000005
3562,4.5,4.1,0,4.1,9.7,27,4.7,-9.036306,43.191468,2003,26.0,4,3.20000000000005
3563,2.0,3.37,0,3.37,9.7,22,4.7,-9.204368,43.076461,2003,26.0,4,3.20000000000005
3564,1.0,1.45,0,1.45,9.7,5,4.7,-8.724629,43.082373,2003,26.0,1,3.20000000000005
3565,1.3,2.15,0,2.15,9.7,10,4.7,-8.579855,43.004175,2003,26.0,1,3.20000000000005
3566,1.0,1.15,1,1.15,4.8,11,15.0,-7.9532,42.947452,2003,27.6,2,5.40000000000009
3567,1.0,1.3,1,1.3,4.8,13,15.0,-9.157875,43.058246,2003,27.6,2,5.40000000000009
3568,7.5,4.0,1,4.0,4.8,33,15.0,-8.589152,42.908835,2003,27.6,8,5.40000000000009
3569,1.25,1.15,1,1.15,4.8,21,15.0,-8.869494,43.141018,2003,27.6,3,5.40000000000009
3570,9.9,3.4,1,3.4,4.8,2,15.0,-7.777603,43.662352,2003,27.6,0,5.40000000000009
3571,1.5,1.15,1,1.15,4.8,1,15.0,-8.215567,43.544011,2003,27.6,3,5.40000000000009
3572,1.5,1.25,1,1.25,4.8,16,15.0,-8.833016,43.124887,2003,27.6,1,5.40000000000009
3573,3.0,2.15,1,2.15,4.8,32,15.0,-7.974665,43.332943,2003,27.6,5,5.40000000000009
3574,2.7,3.45,1,3.45,4.8,27,15.0,-8.138671,43.558863,2003,27.6,3,5.40000000000009
3575,1.0,1.25,0,1.25,5.1,15,10.6,-8.237342,43.513472,2003,25.1,3,3.70000000000005
3576,1.3,2.0,1,2.0,2.8,21,7.2,-8.929837,43.278636,2003,21.8,4,2.69999999999993
3577,1.0,1.35,1,1.35,3.6,10,10.0,-9.015749,42.550215,2003,17.0,1,2.0
3578,1.0,3.5,0,3.5,8.0,5,6.4,-8.111274,43.636962,2003,19.0,1,2.0
3579,1.0,1.45,0,1.45,5.6,1,3.9,-7.246237,42.574788,2003,10.8,0,3.60000000000002
3580,5.0,2.5,0,2.5,7.7,11,8.6,-7.102257,42.528466,2003,8.2,1,1.5
3581,4.0,1.15,0,1.15,4.8,3,10.3,-7.725119,43.059312,2003,13.1,0,5.10000000000002
3582,3.0,0.52,0,0.52,8.4,2,8.9,-7.05012,42.679734,2003,20.4,0,4.0
3583,4.0,0.4,0,0.4,2.4,15,9.2,-7.870505,43.140253,2003,21.0,1,3.0
3584,1.0,2.35,0,2.35,2.4,13,9.2,-7.367158,42.448976,2003,21.0,2,3.0
3585,5.0,1.55,0,1.55,2.4,5,9.2,-7.849717,42.965207,2003,21.0,1,3.0
3586,2.0,4.15,0,4.15,2.4,12,9.2,-7.527668,42.41176,2003,21.0,2,3.0
3587,2.0,3.18,1,3.18,0.0,14,5.3,-7.573812,43.435807,2003,21.0,2,3.89999999999998
3588,5.0,3.0,1,3.0,0.0,8,5.3,-7.752025,43.463427,2003,21.0,1,3.89999999999998
3589,2.5,2.45,1,2.45,2.9,11,6.1,-7.779682,42.712643,2003,18.2,1,4.70000000000005
3590,1.0,0.55,0,0.55,5.8,9,5.6,-7.69736,43.184157,2003,22.0,1,3.09999999999991
3591,4.0,3.5,0,3.5,5.8,11,5.6,-7.498344,42.406615,2003,22.0,2,3.09999999999991
3592,2.0,1.35,0,1.35,5.8,6,5.6,-7.092907,42.963518,2003,22.0,0,3.09999999999991
3593,1.0,1.4,0,1.4,5.8,7,5.6,-7.367158,42.448976,2003,22.0,0,3.09999999999991
3594,3.0,2.55,0,2.55,5.8,8,5.6,-7.367158,42.448976,2003,22.0,3,3.09999999999991
3595,2.0,2.05,0,2.05,4.9,3,6.9,-7.157166,42.712458,2003,17.6,0,3.5
3596,2.0,1.35,0,1.35,9.8,6,7.5,-7.147631,42.686513,2003,18.6,0,2.89999999999998
3597,1.0,1.35,0,1.35,9.8,6,7.5,-7.752025,43.463427,2003,18.6,2,2.89999999999998
3598,10.0,4.14,0,4.14,9.8,3,7.5,-6.954648,42.775053,2003,18.6,1,2.89999999999998
3599,2.0,3.55,0,3.55,9.8,9,7.5,-7.182221,42.767312,2003,18.6,1,2.89999999999998
3600,2.0,2.0,0,2.0,9.8,11,7.5,-7.903523,43.139458,2003,18.6,2,2.89999999999998
3601,1.0,1.3,0,1.3,9.8,6,7.5,-7.741032,42.701779,2003,18.6,1,2.89999999999998
3602,1.0,0.55,0,0.55,9.4,6,8.6,-7.659725,42.5371,2003,18.0,1,4.79999999999995
3603,8.0,4.05,0,4.05,9.4,11,8.6,-7.064785,43.005224,2003,18.0,2,4.79999999999995
3604,2.1,3.1,0,3.1,9.3,10,8.9,-7.848548,42.750071,2003,17.2,2,3.90000000000009
3605,1.0,0.5,0,0.5,9.3,5,8.9,-7.828388,42.696105,2003,17.2,1,3.90000000000009
3606,1.5,0.5,0,0.5,9.3,6,8.9,-7.721393,42.532221,2003,17.2,1,3.90000000000009
3607,1.0,1.3,0,1.3,9.3,11,8.9,-7.250462,42.791897,2003,17.2,1,3.90000000000009
3608,1.5,1.5,0,1.5,9.3,5,8.9,-7.723368,43.001671,2003,17.2,1,3.90000000000009
3609,1.5,2.15,0,2.15,6.5,7,5.6,-7.752025,43.463427,2003,17.5,1,8.20000000000005
3610,2.5,1.45,0,1.45,6.5,10,5.6,-7.799069,43.227763,2003,17.5,3,8.20000000000005
3611,3.0,1.45,0,1.45,6.5,12,5.6,-7.833847,42.528747,2003,17.5,1,8.20000000000005
3612,1.5,2.15,0,2.15,6.5,11,5.6,-6.897766,42.861821,2003,17.5,1,8.20000000000005
3613,1.0,1.05,0,1.05,6.5,7,5.6,-7.752025,43.463427,2003,17.5,0,8.20000000000005
3614,2.5,2.2,0,2.2,6.5,7,5.6,-7.164927,42.737905,2003,17.5,0,8.20000000000005
3615,2.0,1.35,0,1.35,6.5,4,5.6,-7.111363,42.672926,2003,17.5,1,8.20000000000005
3616,2.0,1.25,0,1.25,6.5,5,5.6,-7.05012,42.679734,2003,17.5,0,8.20000000000005
3617,2.0,3.2,0,3.2,6.5,5,5.6,-7.884116,42.930329,2003,17.5,0,8.20000000000005
3618,1.0,1.4,0,1.4,9.8,7,8.1,-7.269924,42.834589,2003,18.0,1,3.60000000000002
3619,1.5,1.15,0,1.15,9.8,6,8.1,-7.226029,42.798032,2003,18.0,1,3.60000000000002
3620,2.05,1.1,0,1.1,9.8,6,8.1,-7.561903,43.316116,2003,18.0,1,3.60000000000002
3621,1.5,1.1,0,1.1,9.8,6,8.1,-7.834999,42.873738,2003,18.0,1,3.60000000000002
3622,1.8,1.3,0,1.3,7.1,7,6.7,-7.868797,43.395669,2003,20.5,2,4.29999999999995
3623,2.0,1.2,0,1.2,7.1,6,6.7,-7.768568,42.470023,2003,20.5,1,4.29999999999995
3624,6.0,3.1,0,3.1,7.1,14,6.7,-7.779682,42.712643,2003,20.5,3,4.29999999999995
3625,1.0,1.0,0,1.0,7.1,6,6.7,-7.898179,42.915499,2003,20.5,1,4.29999999999995
3626,3.3,2.15,0,2.15,7.1,11,6.7,-7.600529,43.306834,2003,20.5,2,4.29999999999995
3627,1.1,0.55,0,0.55,9.5,6,11.1,-7.561903,43.316116,2003,21.7,2,6.5
3628,1.0,2.5,0,2.5,9.5,15,11.1,-7.269924,42.834589,2003,21.7,2,6.5
3629,6.0,1.4,0,1.4,9.5,11,11.1,-7.484252,43.313006,2003,21.7,2,6.5
3630,2.0,3.05,0,3.05,9.5,6,11.1,-7.269924,42.834589,2003,21.7,1,6.5
3631,2.0,3.2,0,3.2,9.0,16,9.2,-7.108246,42.585326,2003,17.5,2,2.19999999999993
3632,1.0,1.0,0,1.0,9.0,10,9.2,-7.612032,43.073386,2003,17.5,4,2.19999999999993
3633,4.5,3.4,0,3.4,3.2,12,7.8,-7.903952,42.935393,2003,12.1,1,1.5
3634,1.0,1.35,0,1.35,3.2,16,7.8,-7.27101,42.772776,2003,12.1,3,1.5
3635,2.5,2.05,0,2.05,3.2,14,7.8,-7.840273,42.731815,2003,12.1,2,1.5
3636,2.0,1.25,0,1.25,3.2,8,7.8,-7.32973,43.098752,2003,12.1,2,1.5
3637,3.5,2.1,0,2.1,10.2,26,7.2,-7.269924,42.834589,2003,21.8,4,4.20000000000005
3638,1.5,2.2,0,2.2,10.2,5,7.2,-7.666536,43.464893,2003,21.8,2,4.20000000000005
3639,2.0,1.5,1,1.5,2.3,4,6.4,-7.269924,42.834589,2003,20.8,1,3.70000000000005
3640,1.0,1.3,1,1.3,2.3,6,6.4,-7.182221,42.767312,2003,20.8,0,3.70000000000005
3641,1.5,0.5,1,0.5,2.3,1,6.4,-7.725119,43.059312,2003,20.8,1,3.70000000000005
3642,5.0,1.45,1,1.45,9.1,12,7.8,-7.306363,42.798663,2003,21.6,3,5.79999999999995
3643,1.0,1.3,1,1.3,9.1,6,7.8,-7.273674,42.818535,2003,21.6,2,5.79999999999995
3644,1.0,3.35,1,3.35,9.1,16,7.8,-6.851996,43.154729,2003,21.6,1,5.79999999999995
3645,2.0,2.0,1,2.0,5.0,4,11.1,-7.269924,42.834589,2003,16.6,1,3.5
3646,2.0,1.1,0,1.1,9.8,15,7.5,-7.304861,42.527825,2003,24.4,3,7.60000000000002
3647,1.5,2.05,1,2.05,7.2,21,13.3,-7.157166,42.712458,2003,21.8,1,2.79999999999995
3648,3.0,1.05,0,1.05,6.9,7,8.3,-7.776326,43.330398,2003,20.6,2,3.70000000000005
3649,2.8,1.25,0,1.25,6.9,5,8.3,-7.926169,42.856511,2003,20.6,1,3.70000000000005
3650,2.0,0.5,0,0.5,4.6,9,6.7,-7.7266,43.354248,2003,20.2,1,2.39999999999998
3651,5.5,2.3,0,2.3,10.1,16,9.2,-7.737131,42.600775,2003,16.9,3,1.20000000000005
3652,1.0,0.5,1,0.5,4.0,8,5.6,-7.454852,43.684591,2003,19.0,1,3.10000000000002
3653,10.0,3.05,0,3.05,10.2,21,7.8,-7.795276,42.505186,2003,20.5,4,2.29999999999995
3654,2.35,1.45,0,1.45,9.7,11,8.6,-7.499651,43.636909,2003,29.9,1,4.10000000000002
3655,1.0,1.3,0,1.3,11.4,1,8.6,-7.888839,42.960686,2003,30.9,0,3.10000000000002
3656,2.0,3.25,0,3.25,5.6,19,4.4,-7.015748,42.779803,2003,27.2,1,3.39999999999998
3657,1.25,1.3,0,1.3,10.2,8,6.4,-7.832589,42.823618,2003,23.3,1,1.5
3658,1.0,1.35,0,1.35,10.4,13,6.7,-7.883429,42.866566,2003,27.5,1,2.60000000000002
3659,8.0,3.0,0,3.0,10.7,23,8.3,-7.820518,42.842081,2003,28.1,3,4.0
3660,1.25,2.3,1,2.3,7.7,11,6.1,-7.527668,42.41176,2003,29.8,2,4.60000000000002
3661,3.0,2.15,0,2.15,6.1,6,7.2,-7.865845,42.563686,2003,23.4,1,1.70000000000005
3662,1.0,1.25,0,1.25,6.1,15,7.2,-7.096562,42.889883,2003,23.4,1,1.70000000000005
3663,1.0,2.05,0,2.05,6.1,10,7.2,-7.743783,42.806847,2003,23.4,1,1.70000000000005
3664,1.5,3.3,0,3.3,11.8,8,10.0,-7.617942,43.215209,2003,27.9,1,3.80000000000007
3665,1.0,2.0,0,2.0,11.8,13,10.0,-7.602938,43.016248,2003,27.9,2,3.80000000000007
3666,1.0,1.55,0,1.55,11.8,7,10.0,-7.618075,43.333485,2003,27.9,1,3.80000000000007
3667,2.5,1.0,0,1.0,11.8,16,10.0,-7.602938,43.016248,2003,27.9,2,3.80000000000007
3668,1.0,1.5,0,1.5,11.8,5,10.0,-7.518225,42.779538,2003,27.9,1,3.80000000000007
3669,3.0,1.05,0,1.05,11.8,5,10.0,-7.461006,43.061369,2003,27.9,1,3.80000000000007
3670,2.5,3.3,0,3.3,11.8,9,10.0,-7.511955,43.01121,2003,27.9,1,3.80000000000007
3671,3.0,1.05,0,1.05,11.8,3,10.0,-7.618075,43.333485,2003,27.9,2,3.80000000000007
3672,2.5,3.3,0,3.3,12.0,17,6.4,-7.863425,42.847891,2003,35.9,2,4.60000000000002
3673,3.0,2.25,0,2.25,12.0,7,6.4,-7.798048,43.401664,2003,35.9,1,4.60000000000002
3674,1.0,1.3,0,1.3,12.0,14,6.4,-7.557038,43.196889,2003,35.9,2,4.60000000000002
3675,2.5,2.0,0,2.0,12.0,5,6.4,-7.063312,42.83589,2003,35.9,0,4.60000000000002
3676,5.4,2.5,0,2.5,12.0,19,6.4,-7.188256,42.953649,2003,35.9,2,4.60000000000002
3677,2.0,2.4,0,2.4,11.9,8,6.7,-7.504796,42.785893,2003,36.1,1,4.39999999999998
3678,5.53,3.3,0,3.3,8.5,17,8.6,-7.621114,43.260738,2003,30.3,7,4.39999999999998
3679,1.0,1.1,0,1.1,8.5,5,8.6,-7.771751,42.939652,2003,30.3,1,4.39999999999998
3680,3.0,2.05,0,2.05,0.0,10,8.3,-7.661272,43.414894,2003,18.5,1,2.79999999999995
3681,2.0,1.35,0,1.35,5.9,11,6.1,-7.795276,42.505186,2003,24.7,2,1.89999999999998
3682,2.4,3.05,0,3.05,5.9,15,6.1,-6.903085,43.138577,2003,24.7,3,1.89999999999998
3683,2.5,1.4,1,1.4,12.3,17,7.5,-7.58875,42.85266,2003,29.2,2,7.89999999999998
3684,2.0,2.55,0,2.55,11.1,17,8.3,-7.7266,43.354248,2003,24.2,1,2.0
3685,1.5,1.25,0,1.25,0.4,14,12.8,-7.20225,42.73404,2003,20.4,1,1.09999999999991
