,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_max_depth,param_min_samples_split,param_n_estimators
52,0,30,0.0,0.0,0.006248998641967774,0.007653429100842732,,,,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': None}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666667,0.10540925533894599,34,1.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.975,0.020412414523193135,RandomForestClassifier,10,2,10
53,0,30,0.10935025215148926,0.0098793282615501,0.003123760223388672,0.006247520446777344,,,,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,10,2,100
54,0,30,0.21869997978210448,0.009875709302460402,0.015617799758911134,7.747686771999321e-07,,,,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,10,2,200
55,0,30,0.006248998641967774,0.0076534290414252675,0.0062488079071044925,0.007653195436908807,,,,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,0.8333333333333334,0.8333333333333334,0.875,0.875,0.875,0.8583333333333334,0.020412414523193135,RandomForestClassifier,10,10,10
56,0,30,0.11558918952941895,0.012490019713620022,0.006247997283935547,0.007652202750308288,,,,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,0.8333333333333334,0.875,0.8333333333333334,0.875,0.875,0.8583333333333334,0.020412414523193135,RandomForestClassifier,10,10,100
57,0,30,0.21870627403259277,0.009895693021495486,0.015623664855957032,2.9028379927109573e-06,,,,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,0.8333333333333334,0.875,0.8333333333333334,0.875,0.875,0.8583333333333334,0.020412414523193135,RandomForestClassifier,10,10,200
58,0,30,0.003124237060546875,0.00624847412109375,0.0062485218048095705,0.007652845037561524,,,,"{'max_depth': 10, 'min_samples_split': 0.01, 'n_estimators': 10, 'random_state': None}",0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,1.0,0.9166666666666666,1.0,1.0,0.9833333333333332,0.03333333333333335,RandomForestClassifier,10,0.01,10
59,0,30,0.1155888557434082,0.01594258623943587,0.012497138977050782,0.0062485695049000435,,,,"{'max_depth': 10, 'min_samples_split': 0.01, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,10,0.01,100
60,0,30,0.23432931900024415,0.009877305279849894,0.015620183944702149,2.0309009017035342e-06,,,,"{'max_depth': 10, 'min_samples_split': 0.01, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,10,0.01,200
61,0,30,0.00937356948852539,0.007653487600380789,0.006247997283935547,0.007652202631454314,,,,"{'max_depth': 10, 'min_samples_split': 0.1, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,0.9583333333333334,1.0,0.9583333333333334,0.9583333333333334,0.875,0.95,0.040824829046386304,RandomForestClassifier,10,0.1,10
62,0,30,0.10934672355651856,2.498735905947476e-06,0.006249809265136718,0.0076544219397074445,,,,"{'max_depth': 10, 'min_samples_split': 0.1, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,0.9583333333333334,1.0,0.9916666666666668,0.016666666666666653,RandomForestClassifier,10,0.1,100
63,0,30,0.2155752658843994,0.006247902185804735,0.015622329711914063,2.8705438505730457e-06,,,,"{'max_depth': 10, 'min_samples_split': 0.1, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,0.9583333333333334,1.0,1.0,0.9583333333333334,0.9583333333333334,0.975,0.020412414523193135,RandomForestClassifier,10,0.1,200
64,0,30,0.0031248092651367187,0.006249618530273437,0.0,0.0,,,,"{'max_depth': 100, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.5,0.5,0.8333333333333334,0.7000000000000001,0.16329931618554525,23,0.9583333333333334,1.0,1.0,1.0,1.0,0.9916666666666668,0.016666666666666653,RandomForestClassifier,100,2,10
65,0,30,0.10934453010559082,2.0252953130336096e-06,0.0031253814697265623,0.006250762939453125,,,,"{'max_depth': 100, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,100,2,100
66,0,30,0.21244969367980956,0.007654267028682576,0.015621185302734375,2.603024304190861e-06,,,,"{'max_depth': 100, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,100,2,200
67,0,30,0.015621662139892578,3.313932486323176e-06,0.0,0.0,,,,"{'max_depth': 100, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,0.875,0.875,0.9583333333333334,0.875,0.875,0.8916666666666668,0.03333333333333335,RandomForestClassifier,100,10,10
